text,label,label_id
Exposed: The REAL reason behind the latest policy change will shock you. Developing story.,misleading content,2
BREAKING: Government in crisis after shocking revelation (story about minor budget adjustment). ,false connection,4
Scientists CONFIRM what we've been saying all along about the economy.,misleading content,2
The Federal Reserve announced a 0.25 percent interest rate increase today.,true,0
What the mainstream media won't tell you about the new healthcare law.,misleading content,2
Man who gets all his news from memes somehow perfectly informed about geopolitics.,satire/parody,1
The government doesn't want you to know this about your tax dollars.,misleading content,2
BREAKING: This one weird trick is what politicians use to stay in power forever.,misleading content,2
JUST IN: Spliced together clips from different speeches to fabricate incriminating statement.,manipulated content,5
UPDATE: Crisis at the border reaches new heights (seasonal fluctuation in crossing numbers).,false connection,4
The government doesn't want you to know this about your tax dollars.,misleading content,2
Senate votes unanimously to extend lunch break by 45 minutes in historic bipartisan move.,satire/parody,1
JUST IN: Official Treasury Department memo leaked revealing plans to redesign all currency.,imposter content,3
What the mainstream media won't tell you about the new healthcare law. ,misleading content,2
BREAKING: Government in crisis after shocking revelation (story about minor budget adjustment). Developing story.,false connection,4
Local politician promises to fix potholes by simply renaming them 'freedom craters'. Read more.,satire/parody,1
The president signed an executive order on climate policy during a ceremony at the White House. ,true,0
Area congressman reportedly shocked to learn his constituents actually read his tweets. Share this.,satire/parody,1
Modified audio clip appears to show congressman accepting bribes from lobbyists.,manipulated content,5
BREAKING: This one weird trick is what politicians use to stay in power forever.,misleading content,2
BREAKING: Area congressman reportedly shocked to learn his constituents actually read his tweets.,satire/parody,1
Manipulated photo shows the mayor at a controversial protest he never attended. Share this.,manipulated content,5
The Department of Education released new guidelines for student loan forgiveness.,true,0
UPDATE: BREAKING: whistleblower reveals the shocking truth behind the policy.,misleading content,2
Nation divided over controversial new policy (poll shows 52-48 split on minor issue). Share this.,false connection,4
Doctored transcript shows the official admitting to corruption during the hearing. ,manipulated content,5
This controversial study proves everything you thought about politics was WRONG. Read more.,misleading content,2
UPDATE: Study finds 90 percent of campaign promises were made with fingers crossed behind back.,satire/parody,1
FBI Press Release: Agency announces new division dedicated to monitoring meme accounts.,imposter content,3
